Content,Date,User
"Usted es muy bueno sr. Presidente, pero bueno para nada , renuncie.",25 ago.,@abrahamchilleta
"¡Qué espectáculo tan denigrante!

Que notorias son tus incapacidades, limitaciones y complejos.

¡Qué asco de presidente!",25 ago.,@donpasapunk
"¡Andrés Manuel, ya deja de mentir! Tú no tienes conciencia, por eso no te importa el sufrimiento de la gente que está perdiendo sus empleos y a sus seres queridos, que no tiene que comer, ni medicamentos, que es violentada, que vive en la incertidumbre...",25 ago.,@aracelibs
"-Más de 60,000 muertos por una mala gestión de la crisis 
 sanitaria.
-La violencia y delincuencia a la alza.
-Feminicidios a la alza.
-Economía en caída libre.

Vaya que es muy humano y cero egoísta, se nota. :/",25 ago.,@Alecx_Bautista
"Así es, presidente, ojalá que el narcotraficante y #PequeñoAcomplejado Felipe Calderón no se encabrone bien cabrón ni se ponga el saco como se puso ayer el de ""Pequeño acomplejado"" 🤣🤣🤣...
aunque como él y en su familia son narcotraficantes, es casi imposible que sea humanista.",25 ago.,@Mamonymex
"Venga querido presidente sigamos por ese camino de humanismo para el bienestar de todos primero los pobres, tiene todo nuestro apoyo. #AmloElMejorPresidenteDeMexico",25 ago.,@Zurd033
"Viva AMLO, #elmexicorealteapoya #ElMejorPresidenteDeLaHistoria",25 ago.,@daimon000001
"Eres un corruptazo y vividor. Ni siquiera pagaste impuestos del dinero en efectivo, que has recibido..",25 ago.,@LuisEVera3
"Farsante, los niños con cáncer siguen sin medicamentos.

No quisiste hacer pruebas para ahorrar dinero.

Niegan la atención médica a contagiados por covid, hasta que están muy graves.

No dan medicinas en el INSABI.

Hay más de 60 mil muertos, porque te olvidaste de la pandemia.",25 ago.,@Quetzal0518
"¿Y ya lo saben los familiares de los más de 60 mil muertos?
Te robas más presupuesto en salud con un minuto de silencio y otro de aplausos que pagar insumos básicos de calidad.
@lopezobrador_ eres corrupto, ratero, inepto para gobernar y asesino.
Así pasas a la historia de México",25 ago.,@francarima
"Exacto.dios lo bendiga.ud.ya es historia,dios me de vida para contárselo a mis bisnietos y estará UD.en los libros como Benito Juárez.",25 ago.,@jceciliatorres
Ni un peso a este gobierno corrupto,25 ago.,@Fer_nand123
"Pon a Pío a vender cachitos de la rifa. Él si sabe eso de ""recolectar"" dinero.
TÚ ERES UN INÚTIL.",25 ago.,@jkrlos9
"En tu perra vida has trabajado huevos arrastrado corrupto, siempre has vivido de mi y de mis impuestos lacra, tú y la bola de huevones que tienes no saben lo que es el trabajo honrado y digno.",25 ago.,@ArvayoCarpinte1
"Vendes un avión y lo rifas al mismo tiempo pidiendo dinero, mencionas que es un gasto innecesario lo cual tenerlo en EUA costo casi otro avión en rentas... Continuó",25 ago.,@Diegokpilla
"Andrés Manuel, tú no trabajas, tú destruyes. Lo único que está garantizado con tu gobierno es el hundimiento del país.",25 ago.,@aracelibs
Pues no que no te querías subir al avión eso ya es para atacar a Calderón y Peña te estás vengando tu también (Aclaro no los estoy defendiendo y estuvo mal que lo comprará Calderón),25 ago.,@BraulioBarron24
"nomames pendeje, ya cállate puta, das pena",25 ago.,@droolaspell
"SIIIIII, CLARO QUE SIIII, MI QUERIDO PRESIDENTE",25 ago.,@NenushkaNeri
Tu heres un insulto para México ..#amlorifatumadre #AmloDelincuenteConfeso,25 ago.,@jeronimosanche5
"Y dale con el avión, deberías preocuparte por la inseguridad, los muertos por la pésima estrategia que tu propio subsecretario calificó de catastrófica, la economía desplomada, los empleos perdidos, las pérdidas en Pemex, etc...

Deja de perder el tiempo, idiota.",24 ago.,@MariettoPonce
"Eres un imb3cil, #BastaDeCirco , eres un vulgar corrupto, chantajista, defraudador y cínico.",24 ago.,@romyalcanty
"Yo ya compre mi cachito, #HagamosHistoria
Es por México.",24 ago.,@Mezlety1
"Pinche viejo inútil puras mentiras y su cara de risa de todo lo que le ha pasado al pueblo de México, es una arrogancia está peor que López Portillo que cuidaría la moneda como un perro, salió peor que el y eso ya es mucho decir.",24 ago.,@ResitenciaO
Usted necesita comprar un cachito. ¡Pero de madre! señor presidente.,24 ago.,@LunaGVent
"#BastaDeCirco no eres más que un payaso muy malo con un show mediocre, mini presidente.",24 ago.,@Pizza_y_Papitas
"Mensaje del General a la @Profeco,

Hay un viejo loco vendiendo cachitos de una supuesta rifa de un avión pero que no te ganas el avión. En resumen es un fraude para el pueblo de México. 

Te encargo por favor pongas fin a esta rifa y pongas sanciones a los que la promueven!✍️🧐",24 ago.,@DonPorfifirio
Piche anciano hijo de tu perra madre vives un palacio cabron,24 ago.,@VHediendo
"Fachitos, ¿vamos a llevarnos bien, vale? Cuando se dirijan a este hombre, háganlo con título y apellido: Sr Presidente López Obrador. Luego dejen su like, RT y lárguense.",24 ago.,@Berexun
"@lopezobrador_ 
 para nuestra educación virtual le pido de la manera más atenta que nos apoye con computadoras o laptops para las familias de escasos recursos Y con esta pandemia nuestra situación económica está más afectada",24 ago.,@JorgeVz77354503
"Yo humildemente ya tengo mis 12 cachitos.

Y no quiero ganar, solo quiero ayudar.

Ayudar a mi pueblo y mi presidente.",24 ago.,@forozcolg
"Por años estuvo diciendo que no se subiría al avión, pero el circo ya no le está funcionando. Y ahora tiene que tragarse sus palabras. Yo creo que por eso esta tan gordito y panzoncito. En lo que va de su sexenio se ha tenido que tragar todo lo que dijo y tuiteó en campaña. 🙄",24 ago.,@aracelibs
"Haremos historia muy pronto, el día que te veamos salir del palacio nacional por la puerta de atrás, como el vil, cobarde, corrupto y asqueroso ser humano que eres.",24 ago.,@estupidonio
Hagamos historia ayudándome a robarte más!  Vaya cinismo. Ni sus focas compran esa estafa.,24 ago.,@RiosCorona1
"Un indulto es que usted y su familia estén robando y sobre la ley, viejo baboso, lujo y estar como reyes es vivir en PALACIO NACIONAL esos si son lujos viejo tarado",24 ago.,@luis_potrix
La gente se está muriendo y tu más preocupado por tu puta rifa.,24 ago.,@Lalogale
"La seguridad, la violencia, los niños con cáncer, la recesión económica, el covid vale madre.

El Payaso preocupándose por lo primero, el #avionatolero",24 ago.,@jokerobrador
"Sigamos haciendo historia, Presidente.",24 ago.,@ChairoMexicano
"La historia ya la hicieron. La rifa de un avión arrendado, en la que quien gana la rifa no se gana el avión. Más surreal imposible. Tener al Presidente @lopezobrador_ de vendedor de lotería en medio de la peor pandemia en la historia ya merece calificativos más fuertes.",24 ago.,@jorgesuarezv
No tienes 2 gramos de madre. Pinche viejo manipulador.,24 ago.,@MewSam
"Lo compraremos señor presidente, no se preocupe, el pueblo le responderá",24 ago.,@leonelangello9
"CON LOS CACHITOS VENDIDOS ALCANZARÁ PARA EL AVIÓN Y PARA PAGAR TODA LA DEUDA DEL PAÍS !

AMLO GENIO DE LA ECONOMÍA !! 😍😍",24 ago.,@estefaniapeloz
"@lopezobrador_ nos dice hoy:

TRES POSIBILIDADES PARA JUZGAR A EXPRESIDENTES:

-Solicita consulta el Presidente
-La solicita el Congreso
-La requiere la sociedad

Debe ser antes del 1ro. de septiembre, por Ley.

No descarta AMLO presentar la solicitud él mismo.

¡Bien!",24 ago.,@MalthusGamba
"¿Cuántos delitos graves ha aceptado López Obrador en sus mañaneras? Por lo menos dos ¿no? 
1 Declarar que fue decisión suya liberar al narco Ovidio Guzmán 
2 Confirmar que recibió dinero en efectivo para su campaña y no reportarlo a la autoridad

¿Por qué sigue siendo presidente?",24 ago.,@aracelibs
"¿Ahora sí?
¿Es porque le interesa ""proteger a la población"" o por el negocio con las televisoras?",24 ago.,@Anaro74
"Ha fracasado rotundamente en lo económico, seguridad, salud y honestidad, después de haber sido exhibido como un vulgar político corrupto, ¿que más le queda a éste señor? 🤔",24 ago.,@oscarrb35
"Quien es quien ayuda, aeropuerto va muy Bien, refinería bravo, vamos!! adelante generando empleos, tren maya ya avanza, se dio oficialmente el inició de clases, programa istmo, tanto esfuerzo, trabajo, qué no se vió jamás, la oposición le quedá solo golpear por  deficientes",24 ago.,@chairosky2
"El presidente de las mentiras.
- No hay crecimiento económico.
- No hay generación de empleos.
- No hay medicinas y equipo en los hospitales.
- Su central avionera nunca recibirá un vuelo comercial.
- El tren maya es un mito que no tiene ni proyecto ejecutivo.
#lopezFALSO",24 ago.,@TCiceronis
"Chingón, Presidente, por buscar que el aprendizaje de niños y jóvenes no pare. Y chingón por #VidaSaludable. Con el corrupto Ricardo Anaya dejarían que #cocacola los siguieran engordando o que cayeran de sicarios para el sádico y sanguinario narcotraficante Felipe Calderón.",24 ago.,@Mamonymex
"Muy buen dia mi presidente.
A iniciar con todo esta nueva semana.

Dios lo bendiga",24 ago.,@forozcolg
"Y su gobierno ¿no podría también ser a distancia? Con el único fin de proteger a la población, tipo que las mañaneras fueran en Kazajistán.",24 ago.,@taffoy
Que tenga un excelente inicio de semana señor presidente.,24 ago.,@gerardoaz1993
Ahora dinos cuánto le vas a pagar a Emilio y a Ricardo por las transmisiones.,24 ago.,@UnidosVSMorena
"El cinismo, cancele el 16 de septiembre, ahí es otro foco de contagio.",24 ago.,@viccioso
"He aquí el rostro del cinismo y del fracaso.
- Hoy hay más desigualdad y pobreza.
- Hoy hay más corrupción y opacidad.
- Hoy hay más inseguridad y víctimas del crimen.
- Hoy hay más desempleo y falta de oportunidades.
#ElPeorPresidenteDeLaHistoria",24 ago.,@TCiceronis
¡CORRUPTO!,24 ago.,@Lizgottik
"¿De que se ríe @lopezobrador_?

#LosNiñosConCáncerSiguenSinMedicamentos
#LosNiñosConCáncerSiguenSinMedicamentos
#LosNiñosConCáncerSiguenSinMedicamentos
#LosNiñosConCáncerSiguenSinMedicamentos
#LosNiñosConCáncerSiguenSinMedicamentos

🇲🇽 Difundamos con Rt y ❤️",24 ago.,@Marcela_Feraud
El peor gobierno de la historia reciente. Fuera!!!!!!,24 ago.,@Mexicano100PC
"¡Danos un brake, xingados! ¿¡No te puedes callar un solo día?!",24 ago.,@ladelaplayita
¿La recuperación económica de la familia Robador?,24 ago.,@GRIN_RR
"Señor Obrador

Usted es un delincuente confeso que debe dimitir a la presidencia por el bien del país 

Y aún con eso, cree que es chistoso el sufrimiento de la gente?

Le causa gracia la crisis de salud?

Cree que es divertido cómo la gente se vuelve más pobre?",24 ago.,@pkomayo
"Tenemos más de 60 mil muertos de COVID según sus cifras, no hay medicamentos oncológicos ni quimios, hay desabasto de anticoagulantes y heparinas. ¿Por qué sonríe, presidente?",24 ago.,@Vivianolala
Gracias Sr Presidente. Usted está haciendo realidad de ver un México sin corrupción. El pueblo lo ama. 🇲🇽❤️,24 ago.,@GloriaMariaHV2
"180 mil mexicanos muertos por COVID. Niños sin quimioterapias. Más de 50 mil mexicanos asesinados.

¿Y sonríes?

#MalditoGobiernoCriminal",24 ago.,@MEPH64
¿De qué se ríe? De los muertos por Covid/violencia? ¿Del desabasto de medicamentos? ¿Del desplome de la economía? ¿O de haber salido del closet con su corrupción?,23 ago.,@vivamexico2021
"Hola costal de pretextos, te tengo 3 temas más importantes:

1. Casi 60,000 muertos por tu culpa.
2. Aportaciones del Pío pío.
3. Medicinas para niños con cáncer.",23 ago.,@StarwalkLucifer
"Con los corruptos había derroches pero había dinero para todo estancias,niños con cáncer y hoy con los honestos no hay corrupción y no hay dinero para nada que no sea sus obras balines y las limosnas que le da a la Gente",23 ago.,@MRAngelmoreno80
"¡Muchas gracias, Presidente! ¡Siga demostrando a esas lacras corruptas y DEL PASADO de @AccionNacional y @PRI_Nacional cómo administrar los bienes de la nación y el bienestar del pueblo sin una sola desgraciada deuda! ¡Que ardan en su rabia y se ahoguen en su vómito de hiel!👊💪",23 ago.,@jaretos
El país hecho un cagadero por culpa de este tipo y se atreven a poner su foto con esa sonrisa. Se ve que le fascina ver a México hundido.,23 ago.,@jorg3leiner
Andres Manuel López Obrador es un corrupto.,23 ago.,@aracelibs
"Me sobraron unos billetes de la venta de un terreno...

¿dónde puedo llevar mi aportación?

A ver si también me ayuda con una diputación o senaduría...

Saludos

#aportocomoLeonaVicario",23 ago.,@AmloCuentas
"¿De que se rie este imbécil? Su incapacidad y corrupción nos tiene con más de 60,000 asesinatos, mas de 180,000 muertos por covid-19, más de 15 millones perdieron sue empleo/negocio informal, más de un millón de empleos formales perdidos. ¿De que se ríe? Sociópata miserable.",23 ago.,@renebmex
"Pobre gente pobre que hoy está totalmente desamparada y decepcionada de ti.

Comprar 30 millones de votos no significa que compraste la voluntad por siempre.

Tu y tú discurso están agotados, NADIE TE CREE NADA.

#LopezCorruptoConfeso
#SonPiores",23 ago.,@araj_zaid
"@lopezobrador_  Escuché el mensaje “goebbeliano” dominical; comento:1)Solo hablaste de 2 de los 3 Temas que mencionaste;2)Tu cinismo solo se equipara a tu terquedad y megalomanía; 3)Nadie puede engañar a todos, todo el tiempo. Respeta tu mantra NO MENTIR,NO ROBAR, NO TRAICIONAR.",23 ago.,@Ing_JorgeSAzarG
"Sonrisa maquiavélica, la sonrisa del diablo. Con esa foto celebra 60mil muertos por covid, más de 50mil asesinados y una economía aniquilada",23 ago.,@Alfred__13
"Buenas tardes, señor Presidente. Todo México está con usted. 💐✌️",23 ago.,@Berexun
"60 mil muertos, estamos en la peor crisis económica. ¿De qué te ríes?
#LopezCorruptoConfeso",23 ago.,@UnidosVSMorena
"La cara de un hombre que tiene la conciencia limpia, que está bien con el prójimo y con Dios ❤️🇲🇽🧓
#AMLOLujoDePresidente",23 ago.,@LaEstrellaRoja
"Asé más de un año le entregué mi escrito en Villahermosa Tabasco,a donde le pido justicia! Y usted estoy seguro que lo leyó! Porque su primo le entregó los escritos! Pero por lo que veo a usted ahorita nosotros los pobres no valemos!",23 ago.,@VictorM92078022
"Una Pregunta!

Los pases de charola de @DavidLeonRomero para la campaña de @lopezobrador_, los 80 millones desviados por su cuñada en Veracruz y las contribuciones de los sindicatos estarán en el libro de Historia para quinto grado? 

Para poner a mi hijo a estudiar desde ahora!",23 ago.,@Davidsglez48
"Ya siéntese señor, es más ya lárguese",23 ago.,@FestivalChin
QUE NO MM!! Lo que hicieron y hacen ustedes no es corrupción? Pero si su hermano hasta apuntaba en su “biblia” cuanto le quedaban a deber para su campaña! Que donaciones tan pinche voluntarias! RATEROS! Son igualitos que los anteriores pero aún peores porque son hipócritas!,23 ago.,@Paolisimas
"Me aterra pensar en lo que podríamos estar viviendo de no ser usted nuestro presidente y también que esta usted en un peligro muy grande por luchar contra esta mafia despiadada. Nos ha abierto los ojos. 
#EsUnHonorEstarConObrador #AMLOLujoDePresidente",23 ago.,@LaJarochaTV
@lopezobrador_ @FGRMexico ¿Y cuando invitan a @EmilioLozoyaAus a Ventaneando?,23 ago.,@PeBeAbronsius
"@lopezobrador_ destapo la caja de Pandora, y por cada video que saque,ellos le van a sacar 10, es tan ingenuo, que no supieras que lo investigaban y grababan,y los videos que faltan que se liberen de tus cómplices corruptos y de ud., desato la venganza que ud fomento en 2 años",23 ago.,@gurudeportes30
"Sinonimo de @lopezobrador_ MISERABLE, CORRUPTO, MISÓGINO, RESENTIDO, IGNORANTE, CAPRICHOSO, VENGATIVO, MITÓMANO. Es lo PEOR que le ha pasado a nuestro querido México. Aumenta la pobreza, ahuyenta inversión privada, crea incertidumbre, favorece D O, aumenta inseguridad, etc.",23 ago.,@Regioamorir
Y que de una vez por todas se haga efectivo el: TOPE DONDE TOPE Y CAIGA QUIEN CAIGA.,23 ago.,@Jolus2505
